sample_,var_,count,varcode,varname
29,694,3.0,Rum,Rumex
29,793,3.0,Spa-T,Sparganium-type
29,854,12.0,Umb,Umbelliferae
29,1396,10.0,Trl.s,Trilete spore(s)
29,1400,2.0,Mon.s,Monolete spore(s)
29,2610,2.0,PseudoS,Pseudoschizaea
30,32,7.0,Aln,Alnus
30,66,1.0,Art,Artemisia
30,95,1.0,Bet,Betula
30,119,9.0,Bux,Buxus
30,150,1.0,Cen,Centaurea
30,185,40.0,Cheae,Chenopodiaceae
30,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
30,217,17.0,Cor,Corylus
30,228,1.0,Cru,Cruciferae
30,233,5.0,Cypae,Cyperaceae
30,272,55.0,Eph,Ephedra
30,282,2.0,Eriae,Ericaceae
30,349,8.0,Graae,Gramineae
30,394,120.0,Jun,Juniperus
30,531,3.0,Oleae,Oleaceae
30,567,18.0,Pin,Pinus
30,572,15.0,Pst,Pistacia
30,576,14.0,Pla,Plantago
30,657,21.0,Que.i-T,Quercus ilex-type
30,659,23.0,Que.r-T,Quercus robur-type
30,662,3.0,Ranae,Ranunculaceae
30,712,9.0,Sal,Salix
30,793,2.0,Spa-T,Sparganium-type
30,853,2.0,Ulm,Ulmus
30,854,6.0,Umb,Umbelliferae
30,1396,5.0,Trl.s,Trilete spore(s)
30,1400,4.0,Mon.s,Monolete spore(s)
30,2610,1.0,PseudoS,Pseudoschizaea
31,32,5.0,Aln,Alnus
31,66,12.0,Art,Artemisia
31,95,2.0,Bet,Betula
31,119,14.0,Bux,Buxus
31,165,1.0,Crl-T,Cerealia-type
31,185,61.0,Cheae,Chenopodiaceae
31,217,19.0,Cor,Corylus
31,233,3.0,Cypae,Cyperaceae
31,272,5.0,Eph,Ephedra
31,282,11.0,Eriae,Ericaceae
31,304,2.0,Fag,Fagus
31,349,2.0,Graae,Gramineae
31,394,72.0,Jun,Juniperus
31,531,4.0,Oleae,Oleaceae
31,567,31.0,Pin,Pinus
31,572,5.0,Pst,Pistacia
31,576,28.0,Pla,Plantago
31,657,36.0,Que.i-T,Quercus ilex-type
31,659,47.0,Que.r-T,Quercus robur-type
31,694,2.0,Rum,Rumex
31,793,1.0,Spa-T,Sparganium-type
31,853,2.0,Ulm,Ulmus
31,854,8.0,Umb,Umbelliferae
31,897,1.0,Vts,Vitis
31,1396,3.0,Trl.s,Trilete spore(s)
31,2610,1.0,PseudoS,Pseudoschizaea
32,32,8.0,Aln,Alnus
32,66,1.0,Art,Artemisia
32,95,1.0,Bet,Betula
32,119,6.0,Bux,Buxus
32,185,38.0,Cheae,Chenopodiaceae
32,196,2.0,Ciu,Cistus
32,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
32,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
32,217,15.0,Cor,Corylus
32,233,5.0,Cypae,Cyperaceae
32,272,15.0,Eph,Ephedra
32,282,2.0,Eriae,Ericaceae
32,304,2.0,Fag,Fagus
32,349,16.0,Graae,Gramineae
32,394,126.0,Jun,Juniperus
32,411,1.0,Leg,Leguminosae
32,531,6.0,Oleae,Oleaceae
32,567,20.0,Pin,Pinus
32,572,17.0,Pst,Pistacia
32,576,20.0,Pla,Plantago
32,657,31.0,Que.i-T,Quercus ilex-type
32,659,25.0,Que.r-T,Quercus robur-type
32,662,2.0,Ranae,Ranunculaceae
32,675,1.0,Rha,Rhamnus
32,712,11.0,Sal,Salix
32,793,2.0,Spa-T,Sparganium-type
32,853,1.0,Ulm,Ulmus
32,854,16.0,Umb,Umbelliferae
32,866,1.0,Urtae,Urticaceae
32,1163,3.0,Canae,Cannabaceae
32,1396,2.0,Trl.s,Trilete spore(s)
32,1400,2.0,Mon.s,Monolete spore(s)
32,2610,1.0,PseudoS,Pseudoschizaea
33,32,6.0,Aln,Alnus
33,66,9.0,Art,Artemisia
33,95,9.0,Bet,Betula
33,119,10.0,Bux,Buxus
33,185,27.0,Cheae,Chenopodiaceae
33,196,1.0,Ciu,Cistus
33,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
33,217,14.0,Cor,Corylus
33,233,1.0,Cypae,Cyperaceae
33,272,8.0,Eph,Ephedra
33,282,7.0,Eriae,Ericaceae
33,304,3.0,Fag,Fagus
33,349,6.0,Graae,Gramineae
33,355,1.0,Hel,Helianthemum
33,394,54.0,Jun,Juniperus
33,531,3.0,Oleae,Oleaceae
33,567,8.0,Pin,Pinus
33,572,2.0,Pst,Pistacia
33,576,24.0,Pla,Plantago
33,657,25.0,Que.i-T,Quercus ilex-type
33,659,45.0,Que.r-T,Quercus robur-type
33,694,2.0,Rum,Rumex
33,853,2.0,Ulm,Ulmus
33,854,14.0,Umb,Umbelliferae
33,1396,9.0,Trl.s,Trilete spore(s)
34,32,6.0,Aln,Alnus
34,66,2.0,Art,Artemisia
34,119,4.0,Bux,Buxus
34,185,12.0,Cheae,Chenopodiaceae
34,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
34,217,8.0,Cor,Corylus
34,228,1.0,Cru,Cruciferae
34,233,21.0,Cypae,Cyperaceae
34,272,25.0,Eph,Ephedra
34,349,17.0,Graae,Gramineae
34,365,1.0,Hpp,Hippophae
34,394,123.0,Jun,Juniperus
34,531,4.0,Oleae,Oleaceae
34,567,15.0,Pin,Pinus
34,572,16.0,Pst,Pistacia
34,576,8.0,Pla,Plantago
34,657,11.0,Que.i-T,Quercus ilex-type
34,659,6.0,Que.r-T,Quercus robur-type
34,662,2.0,Ranae,Ranunculaceae
34,675,3.0,Rha,Rhamnus
34,689,1.0,Rubae,Rubiaceae
34,853,1.0,Ulm,Ulmus
34,854,5.0,Umb,Umbelliferae
34,1396,1.0,Trl.s,Trilete spore(s)
34,1400,5.0,Mon.s,Monolete spore(s)
34,2610,1.0,PseudoS,Pseudoschizaea
35,32,2.0,Aln,Alnus
35,66,5.0,Art,Artemisia
35,119,7.0,Bux,Buxus
35,185,23.0,Cheae,Chenopodiaceae
35,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
35,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
35,217,7.0,Cor,Corylus
35,233,4.0,Cypae,Cyperaceae
35,272,2.0,Eph,Ephedra
35,282,2.0,Eriae,Ericaceae
35,304,2.0,Fag,Fagus
35,349,13.0,Graae,Gramineae
35,394,92.0,Jun,Juniperus
35,531,3.0,Oleae,Oleaceae
35,562,1.0,Phi,Phillyrea
35,567,28.0,Pin,Pinus
35,572,2.0,Pst,Pistacia
35,576,14.0,Pla,Plantago
35,657,12.0,Que.i-T,Quercus ilex-type
35,659,47.0,Que.r-T,Quercus robur-type
35,793,1.0,Spa-T,Sparganium-type
35,854,6.0,Umb,Umbelliferae
35,1396,1.0,Trl.s,Trilete spore(s)
36,1,1.0,Abi,Abies
36,32,3.0,Aln,Alnus
36,66,1.0,Art,Artemisia
36,119,6.0,Bux,Buxus
36,185,14.0,Cheae,Chenopodiaceae
36,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
36,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
36,217,10.0,Cor,Corylus
36,233,13.0,Cypae,Cyperaceae
36,272,77.0,Eph,Ephedra
36,349,26.0,Graae,Gramineae
36,394,114.0,Jun,Juniperus
36,415,1.0,Lig,Ligustrum
36,531,4.0,Oleae,Oleaceae
36,567,19.0,Pin,Pinus
36,572,7.0,Pst,Pistacia
36,576,11.0,Pla,Plantago
36,657,19.0,Que.i-T,Quercus ilex-type
36,659,22.0,Que.r-T,Quercus robur-type
36,662,2.0,Ranae,Ranunculaceae
36,675,1.0,Rha,Rhamnus
36,694,1.0,Rum,Rumex
36,854,11.0,Umb,Umbelliferae
36,1396,1.0,Trl.s,Trilete spore(s)
36,1400,2.0,Mon.s,Monolete spore(s)
36,1546,1.0,Thm,Thymelaea
37,32,4.0,Aln,Alnus
37,66,11.0,Art,Artemisia
37,95,5.0,Bet,Betula
37,119,4.0,Bux,Buxus
37,185,33.0,Cheae,Chenopodiaceae
37,201,4.0,Cm.Sf.A,Compositae subf. Asteroideae
37,217,11.0,Cor,Corylus
37,233,2.0,Cypae,Cyperaceae
37,272,3.0,Eph,Ephedra
37,349,33.0,Graae,Gramineae
37,394,61.0,Jun,Juniperus
37,531,9.0,Oleae,Oleaceae
37,562,1.0,Phi,Phillyrea
37,567,28.0,Pin,Pinus
37,572,1.0,Pst,Pistacia
37,576,10.0,Pla,Plantago
37,657,15.0,Que.i-T,Quercus ilex-type
37,659,32.0,Que.r-T,Quercus robur-type
37,793,1.0,Spa-T,Sparganium-type
37,853,2.0,Ulm,Ulmus
37,854,3.0,Umb,Umbelliferae
38,1,1.0,Abi,Abies
38,32,4.0,Aln,Alnus
38,66,2.0,Art,Artemisia
38,119,14.0,Bux,Buxus
38,185,16.0,Cheae,Chenopodiaceae
38,201,11.0,Cm.Sf.A,Compositae subf. Asteroideae
38,203,6.0,Cm.Sf.C,Compositae subf. Cichorioideae
38,217,9.0,Cor,Corylus
38,233,31.0,Cypae,Cyperaceae
38,272,53.0,Eph,Ephedra
38,282,3.0,Eriae,Ericaceae
38,349,15.0,Graae,Gramineae
38,394,105.0,Jun,Juniperus
38,411,1.0,Leg,Leguminosae
38,531,5.0,Oleae,Oleaceae
38,567,15.0,Pin,Pinus
38,572,6.0,Pst,Pistacia
38,576,15.0,Pla,Plantago
38,657,25.0,Que.i-T,Quercus ilex-type
38,659,23.0,Que.r-T,Quercus robur-type
38,662,3.0,Ranae,Ranunculaceae
38,793,2.0,Spa-T,Sparganium-type
38,854,13.0,Umb,Umbelliferae
38,897,1.0,Vts,Vitis
38,1400,2.0,Mon.s,Monolete spore(s)
38,1546,1.0,Thm,Thymelaea
38,2610,2.0,PseudoS,Pseudoschizaea
39,32,6.0,Aln,Alnus
39,66,4.0,Art,Artemisia
39,95,5.0,Bet,Betula
39,119,5.0,Bux,Buxus
39,185,37.0,Cheae,Chenopodiaceae
39,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
39,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
39,217,18.0,Cor,Corylus
39,233,3.0,Cypae,Cyperaceae
39,272,2.0,Eph,Ephedra
39,282,4.0,Eriae,Ericaceae
39,349,13.0,Graae,Gramineae
39,394,88.0,Jun,Juniperus
39,531,8.0,Oleae,Oleaceae
39,562,2.0,Phi,Phillyrea
39,567,31.0,Pin,Pinus
39,572,3.0,Pst,Pistacia
39,576,27.0,Pla,Plantago
39,657,23.0,Que.i-T,Quercus ilex-type
39,659,58.0,Que.r-T,Quercus robur-type
39,749,1.0,Sca,Scabiosa
39,793,5.0,Spa-T,Sparganium-type
39,853,2.0,Ulm,Ulmus
39,854,6.0,Umb,Umbelliferae
39,1396,2.0,Trl.s,Trilete spore(s)
39,2610,4.0,PseudoS,Pseudoschizaea
40,32,7.0,Aln,Alnus
40,95,3.0,Bet,Betula
40,119,1.0,Bux,Buxus
40,185,17.0,Cheae,Chenopodiaceae
40,196,1.0,Ciu,Cistus
40,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
40,217,4.0,Cor,Corylus
40,233,17.0,Cypae,Cyperaceae
40,272,55.0,Eph,Ephedra
40,282,4.0,Eriae,Ericaceae
40,315,1.0,Frx,Fraxinus
40,349,11.0,Graae,Gramineae
40,394,151.0,Jun,Juniperus
40,531,3.0,Oleae,Oleaceae
40,567,15.0,Pin,Pinus
40,572,5.0,Pst,Pistacia
40,576,9.0,Pla,Plantago
40,657,17.0,Que.i-T,Quercus ilex-type
40,659,16.0,Que.r-T,Quercus robur-type
40,662,1.0,Ranae,Ranunculaceae
40,793,4.0,Spa-T,Sparganium-type
40,853,1.0,Ulm,Ulmus
40,854,9.0,Umb,Umbelliferae
40,1396,1.0,Trl.s,Trilete spore(s)
40,1400,6.0,Mon.s,Monolete spore(s)
40,2610,5.0,PseudoS,Pseudoschizaea
41,32,5.0,Aln,Alnus
41,66,10.0,Art,Artemisia
41,95,2.0,Bet,Betula
41,119,10.0,Bux,Buxus
41,185,60.0,Cheae,Chenopodiaceae
41,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
41,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
41,217,9.0,Cor,Corylus
41,233,6.0,Cypae,Cyperaceae
41,272,4.0,Eph,Ephedra
41,282,3.0,Eriae,Ericaceae
41,349,5.0,Graae,Gramineae
41,394,73.0,Jun,Juniperus
41,415,1.0,Lig,Ligustrum
41,531,6.0,Oleae,Oleaceae
41,567,21.0,Pin,Pinus
41,572,3.0,Pst,Pistacia
41,576,22.0,Pla,Plantago
41,604,1.0,Pol,Polygonum
41,657,24.0,Que.i-T,Quercus ilex-type
41,659,23.0,Que.r-T,Quercus robur-type
41,793,2.0,Spa-T,Sparganium-type
41,853,1.0,Ulm,Ulmus
41,854,2.0,Umb,Umbelliferae
41,1396,6.0,Trl.s,Trilete spore(s)
41,1400,1.0,Mon.s,Monolete spore(s)
41,2610,4.0,PseudoS,Pseudoschizaea
42,32,7.0,Aln,Alnus
42,66,2.0,Art,Artemisia
42,95,3.0,Bet,Betula
42,119,2.0,Bux,Buxus
42,185,26.0,Cheae,Chenopodiaceae
42,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
42,217,7.0,Cor,Corylus
42,233,25.0,Cypae,Cyperaceae
42,272,23.0,Eph,Ephedra
42,282,3.0,Eriae,Ericaceae
42,349,8.0,Graae,Gramineae
42,394,150.0,Jun,Juniperus
42,411,1.0,Leg,Leguminosae
42,531,2.0,Oleae,Oleaceae
42,567,47.0,Pin,Pinus
42,572,9.0,Pst,Pistacia
42,576,11.0,Pla,Plantago
42,657,25.0,Que.i-T,Quercus ilex-type
42,659,13.0,Que.r-T,Quercus robur-type
42,662,6.0,Ranae,Ranunculaceae
42,793,4.0,Spa-T,Sparganium-type
42,854,3.0,Umb,Umbelliferae
42,1396,4.0,Trl.s,Trilete spore(s)
42,1400,5.0,Mon.s,Monolete spore(s)
42,2610,1.0,PseudoS,Pseudoschizaea
43,32,5.0,Aln,Alnus
43,66,3.0,Art,Artemisia
43,95,6.0,Bet,Betula
43,119,6.0,Bux,Buxus
43,185,32.0,Cheae,Chenopodiaceae
43,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
43,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
43,217,11.0,Cor,Corylus
43,233,8.0,Cypae,Cyperaceae
43,272,9.0,Eph,Ephedra
43,282,2.0,Eriae,Ericaceae
43,349,13.0,Graae,Gramineae
43,394,87.0,Jun,Juniperus
43,401,2.0,Lab,Labiatae
43,531,6.0,Oleae,Oleaceae
43,562,1.0,Phi,Phillyrea
43,567,31.0,Pin,Pinus
43,572,7.0,Pst,Pistacia
43,576,22.0,Pla,Plantago
43,657,21.0,Que.i-T,Quercus ilex-type
43,659,43.0,Que.r-T,Quercus robur-type
43,793,4.0,Spa-T,Sparganium-type
43,821,1.0,Til,Tilia
43,854,20.0,Umb,Umbelliferae
43,897,1.0,Vts,Vitis
43,1400,1.0,Mon.s,Monolete spore(s)
43,2610,2.0,PseudoS,Pseudoschizaea
44,32,8.0,Aln,Alnus
44,66,2.0,Art,Artemisia
44,95,3.0,Bet,Betula
44,119,17.0,Bux,Buxus
44,185,48.0,Cheae,Chenopodiaceae
44,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
44,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
44,217,28.0,Cor,Corylus
44,233,41.0,Cypae,Cyperaceae
44,272,136.0,Eph,Ephedra
44,282,2.0,Eriae,Ericaceae
44,304,1.0,Fag,Fagus
44,349,68.0,Graae,Gramineae
44,394,216.0,Jun,Juniperus
44,411,2.0,Leg,Leguminosae
44,531,18.0,Oleae,Oleaceae
44,567,49.0,Pin,Pinus
44,572,14.0,Pst,Pistacia
44,576,23.0,Pla,Plantago
44,657,35.0,Que.i-T,Quercus ilex-type
44,659,29.0,Que.r-T,Quercus robur-type
44,662,4.0,Ranae,Ranunculaceae
44,687,2.0,Rosae,Rosaceae
44,689,1.0,Rubae,Rubiaceae
44,793,7.0,Spa-T,Sparganium-type
44,854,27.0,Umb,Umbelliferae
44,1396,4.0,Trl.s,Trilete spore(s)
44,1400,10.0,Mon.s,Monolete spore(s)
45,32,10.0,Aln,Alnus
45,66,8.0,Art,Artemisia
45,95,9.0,Bet,Betula
45,119,13.0,Bux,Buxus
45,136,1.0,Car,Carpinus
45,141,1.0,Cphae,Caryophyllaceae
45,185,44.0,Cheae,Chenopodiaceae
45,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
45,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
45,217,11.0,Cor,Corylus
45,233,7.0,Cypae,Cyperaceae
45,272,13.0,Eph,Ephedra
45,282,2.0,Eriae,Ericaceae
45,304,3.0,Fag,Fagus
45,349,20.0,Graae,Gramineae
45,394,119.0,Jun,Juniperus
45,531,6.0,Oleae,Oleaceae
45,562,2.0,Phi,Phillyrea
45,567,24.0,Pin,Pinus
45,572,3.0,Pst,Pistacia
45,576,40.0,Pla,Plantago
45,657,24.0,Que.i-T,Quercus ilex-type
45,659,67.0,Que.r-T,Quercus robur-type
45,694,2.0,Rum,Rumex
45,793,2.0,Spa-T,Sparganium-type
45,821,1.0,Til,Tilia
45,854,18.0,Umb,Umbelliferae
45,897,1.0,Vts,Vitis
45,1396,2.0,Trl.s,Trilete spore(s)
45,1400,1.0,Mon.s,Monolete spore(s)
45,2610,2.0,PseudoS,Pseudoschizaea
46,32,1.0,Aln,Alnus
46,66,4.0,Art,Artemisia
46,95,3.0,Bet,Betula
46,119,6.0,Bux,Buxus
46,185,23.0,Cheae,Chenopodiaceae
46,196,1.0,Ciu,Cistus
46,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
46,217,15.0,Cor,Corylus
46,233,27.0,Cypae,Cyperaceae
46,272,12.0,Eph,Ephedra
46,282,2.0,Eriae,Ericaceae
46,349,9.0,Graae,Gramineae
46,394,127.0,Jun,Juniperus
46,531,10.0,Oleae,Oleaceae
46,567,26.0,Pin,Pinus
46,572,6.0,Pst,Pistacia
46,576,22.0,Pla,Plantago
46,657,18.0,Que.i-T,Quercus ilex-type
46,659,20.0,Que.r-T,Quercus robur-type
46,689,1.0,Rubae,Rubiaceae
46,793,3.0,Spa-T,Sparganium-type
46,853,2.0,Ulm,Ulmus
46,854,19.0,Umb,Umbelliferae
46,1396,3.0,Trl.s,Trilete spore(s)
46,1400,2.0,Mon.s,Monolete spore(s)
46,2610,2.0,PseudoS,Pseudoschizaea
47,4,1.0,Ace,Acer
47,32,2.0,Aln,Alnus
47,66,6.0,Art,Artemisia
47,95,2.0,Bet,Betula
47,119,1.0,Bux,Buxus
47,185,37.0,Cheae,Chenopodiaceae
47,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
47,217,19.0,Cor,Corylus
47,233,3.0,Cypae,Cyperaceae
47,272,9.0,Eph,Ephedra
47,282,12.0,Eriae,Ericaceae
47,349,10.0,Graae,Gramineae
47,394,33.0,Jun,Juniperus
47,401,1.0,Lab,Labiatae
47,531,4.0,Oleae,Oleaceae
47,562,2.0,Phi,Phillyrea
47,567,21.0,Pin,Pinus
47,572,1.0,Pst,Pistacia
47,576,33.0,Pla,Plantago
47,657,29.0,Que.i-T,Quercus ilex-type
47,659,51.0,Que.r-T,Quercus robur-type
47,793,6.0,Spa-T,Sparganium-type
47,854,13.0,Umb,Umbelliferae
47,1396,1.0,Trl.s,Trilete spore(s)
47,1400,3.0,Mon.s,Monolete spore(s)
47,2610,1.0,PseudoS,Pseudoschizaea
48,32,5.0,Aln,Alnus
48,66,1.0,Art,Artemisia
48,119,2.0,Bux,Buxus
48,185,25.0,Cheae,Chenopodiaceae
48,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
48,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
48,217,14.0,Cor,Corylus
48,233,46.0,Cypae,Cyperaceae
48,272,60.0,Eph,Ephedra
48,282,3.0,Eriae,Ericaceae
48,349,42.0,Graae,Gramineae
48,394,175.0,Jun,Juniperus
48,401,1.0,Lab,Labiatae
48,531,3.0,Oleae,Oleaceae
48,567,31.0,Pin,Pinus
48,572,17.0,Pst,Pistacia
48,576,22.0,Pla,Plantago
48,657,37.0,Que.i-T,Quercus ilex-type
48,659,16.0,Que.r-T,Quercus robur-type
48,662,1.0,Ranae,Ranunculaceae
48,793,1.0,Spa-T,Sparganium-type
48,853,1.0,Ulm,Ulmus
48,854,48.0,Umb,Umbelliferae
48,1396,3.0,Trl.s,Trilete spore(s)
48,1400,10.0,Mon.s,Monolete spore(s)
49,1,1.0,Abi,Abies
49,32,6.0,Aln,Alnus
49,66,7.0,Art,Artemisia
49,95,5.0,Bet,Betula
49,119,1.0,Bux,Buxus
49,185,31.0,Cheae,Chenopodiaceae
49,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
49,217,27.0,Cor,Corylus
49,233,7.0,Cypae,Cyperaceae
49,272,4.0,Eph,Ephedra
49,282,2.0,Eriae,Ericaceae
49,304,2.0,Fag,Fagus
49,349,42.0,Graae,Gramineae
49,394,68.0,Jun,Juniperus
49,415,1.0,Lig,Ligustrum
49,531,3.0,Oleae,Oleaceae
49,567,37.0,Pin,Pinus
49,576,56.0,Pla,Plantago
49,657,37.0,Que.i-T,Quercus ilex-type
49,659,35.0,Que.r-T,Quercus robur-type
49,694,1.0,Rum,Rumex
49,712,1.0,Sal,Salix
49,793,7.0,Spa-T,Sparganium-type
49,853,3.0,Ulm,Ulmus
49,854,20.0,Umb,Umbelliferae
49,897,1.0,Vts,Vitis
49,1396,1.0,Trl.s,Trilete spore(s)
49,1400,4.0,Mon.s,Monolete spore(s)
49,2610,1.0,PseudoS,Pseudoschizaea
50,32,1.0,Aln,Alnus
50,66,2.0,Art,Artemisia
50,95,1.0,Bet,Betula
50,119,3.0,Bux,Buxus
50,185,24.0,Cheae,Chenopodiaceae
50,201,15.0,Cm.Sf.A,Compositae subf. Asteroideae
50,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
50,217,17.0,Cor,Corylus
50,233,34.0,Cypae,Cyperaceae
50,272,34.0,Eph,Ephedra
50,282,1.0,Eriae,Ericaceae
50,349,33.0,Graae,Gramineae
50,394,132.0,Jun,Juniperus
50,401,1.0,Lab,Labiatae
50,531,4.0,Oleae,Oleaceae
50,567,13.0,Pin,Pinus
50,576,30.0,Pla,Plantago
50,657,9.0,Que.i-T,Quercus ilex-type
50,659,14.0,Que.r-T,Quercus robur-type
50,662,1.0,Ranae,Ranunculaceae
50,689,1.0,Rubae,Rubiaceae
50,712,1.0,Sal,Salix
50,793,7.0,Spa-T,Sparganium-type
50,853,3.0,Ulm,Ulmus
50,854,32.0,Umb,Umbelliferae
50,1396,2.0,Trl.s,Trilete spore(s)
50,1400,4.0,Mon.s,Monolete spore(s)
50,2610,1.0,PseudoS,Pseudoschizaea
51,32,1.0,Aln,Alnus
51,66,3.0,Art,Artemisia
51,95,2.0,Bet,Betula
51,119,1.0,Bux,Buxus
51,185,27.0,Cheae,Chenopodiaceae
51,201,15.0,Cm.Sf.A,Compositae subf. Asteroideae
51,203,4.0,Cm.Sf.C,Compositae subf. Cichorioideae
51,217,8.0,Cor,Corylus
51,233,6.0,Cypae,Cyperaceae
51,272,25.0,Eph,Ephedra
51,282,1.0,Eriae,Ericaceae
51,349,19.0,Graae,Gramineae
51,394,15.0,Jun,Juniperus
51,401,2.0,Lab,Labiatae
51,531,3.0,Oleae,Oleaceae
51,567,20.0,Pin,Pinus
51,572,1.0,Pst,Pistacia
51,576,9.0,Pla,Plantago
51,657,15.0,Que.i-T,Quercus ilex-type
51,659,21.0,Que.r-T,Quercus robur-type
51,694,1.0,Rum,Rumex
51,749,1.0,Sca,Scabiosa
51,793,2.0,Spa-T,Sparganium-type
51,821,2.0,Til,Tilia
51,853,1.0,Ulm,Ulmus
51,854,31.0,Umb,Umbelliferae
51,1396,3.0,Trl.s,Trilete spore(s)
51,2610,2.0,PseudoS,Pseudoschizaea
52,32,2.0,Aln,Alnus
52,66,3.0,Art,Artemisia
52,185,7.0,Cheae,Chenopodiaceae
52,201,18.0,Cm.Sf.A,Compositae subf. Asteroideae
52,203,9.0,Cm.Sf.C,Compositae subf. Cichorioideae
52,217,5.0,Cor,Corylus
52,233,46.0,Cypae,Cyperaceae
52,272,28.0,Eph,Ephedra
52,282,2.0,Eriae,Ericaceae
52,349,46.0,Graae,Gramineae
52,394,121.0,Jun,Juniperus
52,401,1.0,Lab,Labiatae
52,567,40.0,Pin,Pinus
52,576,4.0,Pla,Plantago
52,657,3.0,Que.i-T,Quercus ilex-type
52,659,14.0,Que.r-T,Quercus robur-type
52,793,14.0,Spa-T,Sparganium-type
52,854,19.0,Umb,Umbelliferae
52,956,1.0,Ppd,Polypodium
52,1396,2.0,Trl.s,Trilete spore(s)
52,1400,3.0,Mon.s,Monolete spore(s)
52,2610,1.0,PseudoS,Pseudoschizaea
53,66,1.0,Art,Artemisia
53,185,1.0,Cheae,Chenopodiaceae
53,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
53,217,9.0,Cor,Corylus
53,233,38.0,Cypae,Cyperaceae
53,272,3.0,Eph,Ephedra
53,282,1.0,Eriae,Ericaceae
53,349,32.0,Graae,Gramineae
53,394,22.0,Jun,Juniperus
53,401,1.0,Lab,Labiatae
53,531,1.0,Oleae,Oleaceae
53,567,21.0,Pin,Pinus
53,576,83.0,Pla,Plantago
53,657,3.0,Que.i-T,Quercus ilex-type
53,659,10.0,Que.r-T,Quercus robur-type
53,694,2.0,Rum,Rumex
53,793,1.0,Spa-T,Sparganium-type
53,853,2.0,Ulm,Ulmus
53,854,15.0,Umb,Umbelliferae
54,66,4.0,Art,Artemisia
54,95,1.0,Bet,Betula
54,185,2.0,Cheae,Chenopodiaceae
54,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
54,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
54,217,2.0,Cor,Corylus
54,233,56.0,Cypae,Cyperaceae
54,272,13.0,Eph,Ephedra
54,349,28.0,Graae,Gramineae
54,394,73.0,Jun,Juniperus
54,567,43.0,Pin,Pinus
54,576,1.0,Pla,Plantago
54,657,1.0,Que.i-T,Quercus ilex-type
54,659,6.0,Que.r-T,Quercus robur-type
54,689,2.0,Rubae,Rubiaceae
54,793,7.0,Spa-T,Sparganium-type
54,854,1.0,Umb,Umbelliferae
54,1396,1.0,Trl.s,Trilete spore(s)
54,1400,6.0,Mon.s,Monolete spore(s)
