sample_,var_,count,varcode,varname
28,1396,2.0,Trl.s,Trilete spore(s)
28,2610,1.0,PseudoS,Pseudoschizaea
29,32,1.0,Aln,Alnus
29,66,339.0,Art,Artemisia
29,185,98.0,Cheae,Chenopodiaceae
29,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
29,203,15.0,Cm.Sf.C,Compositae subf. Cichorioideae
29,272,9.0,Eph,Ephedra
29,282,10.0,Eriae,Ericaceae
29,298,1.0,Eup,Euphorbia
29,349,4.0,Graae,Gramineae
29,355,1.0,Hel,Helianthemum
29,401,1.0,Lab,Labiatae
29,411,3.0,Leg,Leguminosae
29,530,7.0,Ole,Olea
29,562,4.0,Phi,Phillyrea
29,567,2.0,Pin,Pinus
29,576,10.0,Pla,Plantago
29,657,15.0,Que.i-T,Quercus ilex-type
29,854,4.0,Umb,Umbelliferae
29,1141,1.0,Monocoty,Monocotyledones
29,1396,2.0,Trl.s,Trilete spore(s)
29,2139,1.0,Zygcae,Zygnemataceae
29,2610,1.0,PseudoS,Pseudoschizaea
30,66,316.0,Art,Artemisia
30,185,26.0,Cheae,Chenopodiaceae
30,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
30,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
30,272,2.0,Eph,Ephedra
30,282,8.0,Eriae,Ericaceae
30,349,3.0,Graae,Gramineae
30,355,3.0,Hel,Helianthemum
30,411,1.0,Leg,Leguminosae
30,503,1.0,Myo,Myriophyllum
30,530,1.0,Ole,Olea
30,562,1.0,Phi,Phillyrea
30,567,1.0,Pin,Pinus
30,576,9.0,Pla,Plantago
30,657,5.0,Que.i-T,Quercus ilex-type
30,793,1.0,Spa-T,Sparganium-type
30,854,2.0,Umb,Umbelliferae
30,2610,1.0,PseudoS,Pseudoschizaea
31,32,7.0,Aln,Alnus
31,66,324.0,Art,Artemisia
31,185,111.0,Cheae,Chenopodiaceae
31,201,10.0,Cm.Sf.A,Compositae subf. Asteroideae
31,203,4.0,Cm.Sf.C,Compositae subf. Cichorioideae
31,272,13.0,Eph,Ephedra
31,282,4.0,Eriae,Ericaceae
31,349,3.0,Graae,Gramineae
31,355,4.0,Hel,Helianthemum
31,567,3.0,Pin,Pinus
31,576,8.0,Pla,Plantago
31,657,3.0,Que.i-T,Quercus ilex-type
31,694,2.0,Rum,Rumex
31,807,1.0,Tam,Tamarix
31,1141,3.0,Monocoty,Monocotyledones
31,1396,1.0,Trl.s,Trilete spore(s)
31,1400,1.0,Mon.s,Monolete spore(s)
31,1546,1.0,Thm,Thymelaea
31,2610,1.0,PseudoS,Pseudoschizaea
32,66,205.0,Art,Artemisia
32,185,43.0,Cheae,Chenopodiaceae
32,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
32,203,9.0,Cm.Sf.C,Compositae subf. Cichorioideae
32,272,4.0,Eph,Ephedra
32,282,10.0,Eriae,Ericaceae
32,349,3.0,Graae,Gramineae
32,355,1.0,Hel,Helianthemum
32,401,1.0,Lab,Labiatae
32,530,3.0,Ole,Olea
32,562,1.0,Phi,Phillyrea
32,567,4.0,Pin,Pinus
32,576,10.0,Pla,Plantago
32,657,10.0,Que.i-T,Quercus ilex-type
32,848,1.0,Typ.l-T,Typha latifolia-type
32,853,1.0,Ulm,Ulmus
32,854,3.0,Umb,Umbelliferae
32,1396,2.0,Trl.s,Trilete spore(s)
32,1546,1.0,Thm,Thymelaea
32,2139,1.0,Zygcae,Zygnemataceae
32,2610,3.0,PseudoS,Pseudoschizaea
33,32,1.0,Aln,Alnus
33,66,82.0,Art,Artemisia
33,148,2.0,Ced,Cedrus
33,165,1.0,Crl-T,Cerealia-type
33,185,20.0,Cheae,Chenopodiaceae
33,201,11.0,Cm.Sf.A,Compositae subf. Asteroideae
33,203,9.0,Cm.Sf.C,Compositae subf. Cichorioideae
33,272,22.0,Eph,Ephedra
33,282,3.0,Eriae,Ericaceae
33,349,5.0,Graae,Gramineae
33,355,11.0,Hel,Helianthemum
33,401,1.0,Lab,Labiatae
33,530,11.0,Ole,Olea
33,562,11.0,Phi,Phillyrea
33,567,24.0,Pin,Pinus
33,576,7.0,Pla,Plantago
33,662,2.0,Ranae,Ranunculaceae
33,848,1.0,Typ.l-T,Typha latifolia-type
33,1141,5.0,Monocoty,Monocotyledones
33,1396,8.0,Trl.s,Trilete spore(s)
33,1400,3.0,Mon.s,Monolete spore(s)
33,2139,16.0,Zygcae,Zygnemataceae
33,2610,15.0,PseudoS,Pseudoschizaea
34,66,152.0,Art,Artemisia
34,185,44.0,Cheae,Chenopodiaceae
34,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
34,203,8.0,Cm.Sf.C,Compositae subf. Cichorioideae
34,272,1.0,Eph,Ephedra
34,282,9.0,Eriae,Ericaceae
34,349,2.0,Graae,Gramineae
34,355,5.0,Hel,Helianthemum
34,530,26.0,Ole,Olea
34,562,14.0,Phi,Phillyrea
34,567,2.0,Pin,Pinus
34,576,7.0,Pla,Plantago
34,657,4.0,Que.i-T,Quercus ilex-type
34,816,1.0,Tha,Thalictrum
34,854,7.0,Umb,Umbelliferae
34,1396,1.0,Trl.s,Trilete spore(s)
34,1546,1.0,Thm,Thymelaea
34,2139,3.0,Zygcae,Zygnemataceae
35,32,1.0,Aln,Alnus
35,66,102.0,Art,Artemisia
35,148,1.0,Ced,Cedrus
35,185,33.0,Cheae,Chenopodiaceae
35,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
35,203,4.0,Cm.Sf.C,Compositae subf. Cichorioideae
35,272,4.0,Eph,Ephedra
35,282,10.0,Eriae,Ericaceae
35,355,1.0,Hel,Helianthemum
35,530,14.0,Ole,Olea
35,562,7.0,Phi,Phillyrea
35,564,1.0,Pic,Picea
35,567,13.0,Pin,Pinus
35,576,3.0,Pla,Plantago
35,657,6.0,Que.i-T,Quercus ilex-type
35,854,1.0,Umb,Umbelliferae
35,1279,1.0,Papae,Papaveraceae
35,1396,4.0,Trl.s,Trilete spore(s)
35,1400,1.0,Mon.s,Monolete spore(s)
35,2139,72.0,Zygcae,Zygnemataceae
35,2610,8.0,PseudoS,Pseudoschizaea
36,66,92.0,Art,Artemisia
36,185,8.0,Cheae,Chenopodiaceae
36,201,16.0,Cm.Sf.A,Compositae subf. Asteroideae
36,203,11.0,Cm.Sf.C,Compositae subf. Cichorioideae
36,272,14.0,Eph,Ephedra
36,282,2.0,Eriae,Ericaceae
36,349,1.0,Graae,Gramineae
36,355,10.0,Hel,Helianthemum
36,461,1.0,Lyt,Lythrum
36,530,6.0,Ole,Olea
36,562,4.0,Phi,Phillyrea
36,567,32.0,Pin,Pinus
36,576,1.0,Pla,Plantago
36,657,5.0,Que.i-T,Quercus ilex-type
36,854,1.0,Umb,Umbelliferae
36,1141,5.0,Monocoty,Monocotyledones
36,1396,2.0,Trl.s,Trilete spore(s)
36,1400,2.0,Mon.s,Monolete spore(s)
36,2139,5.0,Zygcae,Zygnemataceae
36,2610,59.0,PseudoS,Pseudoschizaea
37,66,67.0,Art,Artemisia
37,185,6.0,Cheae,Chenopodiaceae
37,272,5.0,Eph,Ephedra
37,282,17.0,Eriae,Ericaceae
37,349,2.0,Graae,Gramineae
37,530,8.0,Ole,Olea
37,562,9.0,Phi,Phillyrea
37,567,14.0,Pin,Pinus
37,576,3.0,Pla,Plantago
37,657,1.0,Que.i-T,Quercus ilex-type
37,694,1.0,Rum,Rumex
37,1141,2.0,Monocoty,Monocotyledones
37,1396,9.0,Trl.s,Trilete spore(s)
37,2139,51.0,Zygcae,Zygnemataceae
37,2610,18.0,PseudoS,Pseudoschizaea
38,66,147.0,Art,Artemisia
38,185,8.0,Cheae,Chenopodiaceae
38,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
38,203,4.0,Cm.Sf.C,Compositae subf. Cichorioideae
38,272,10.0,Eph,Ephedra
38,282,23.0,Eriae,Ericaceae
38,349,4.0,Graae,Gramineae
38,355,3.0,Hel,Helianthemum
38,530,16.0,Ole,Olea
38,562,4.0,Phi,Phillyrea
38,567,23.0,Pin,Pinus
38,576,4.0,Pla,Plantago
38,657,15.0,Que.i-T,Quercus ilex-type
38,659,1.0,Que.r-T,Quercus robur-type
38,793,1.0,Spa-T,Sparganium-type
38,854,1.0,Umb,Umbelliferae
38,1396,4.0,Trl.s,Trilete spore(s)
38,2139,7.0,Zygcae,Zygnemataceae
38,2610,13.0,PseudoS,Pseudoschizaea
39,66,49.0,Art,Artemisia
39,185,1.0,Cheae,Chenopodiaceae
39,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
39,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
39,272,2.0,Eph,Ephedra
39,282,3.0,Eriae,Ericaceae
39,349,2.0,Graae,Gramineae
39,355,1.0,Hel,Helianthemum
39,530,3.0,Ole,Olea
39,562,2.0,Phi,Phillyrea
39,567,14.0,Pin,Pinus
39,576,1.0,Pla,Plantago
39,657,3.0,Que.i-T,Quercus ilex-type
39,854,3.0,Umb,Umbelliferae
39,1396,5.0,Trl.s,Trilete spore(s)
39,2610,12.0,PseudoS,Pseudoschizaea
40,66,25.0,Art,Artemisia
40,185,34.0,Cheae,Chenopodiaceae
40,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
40,203,11.0,Cm.Sf.C,Compositae subf. Cichorioideae
40,282,2.0,Eriae,Ericaceae
40,349,1.0,Graae,Gramineae
40,401,1.0,Lab,Labiatae
40,530,1.0,Ole,Olea
40,562,1.0,Phi,Phillyrea
40,567,7.0,Pin,Pinus
40,576,3.0,Pla,Plantago
40,657,3.0,Que.i-T,Quercus ilex-type
40,1396,13.0,Trl.s,Trilete spore(s)
40,2610,49.0,PseudoS,Pseudoschizaea
41,66,41.0,Art,Artemisia
41,185,139.0,Cheae,Chenopodiaceae
41,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
41,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
41,272,4.0,Eph,Ephedra
41,530,2.0,Ole,Olea
41,562,1.0,Phi,Phillyrea
41,567,5.0,Pin,Pinus
41,576,1.0,Pla,Plantago
41,1396,4.0,Trl.s,Trilete spore(s)
41,2139,20.0,Zygcae,Zygnemataceae
41,2610,21.0,PseudoS,Pseudoschizaea
42,66,11.0,Art,Artemisia
42,165,1.0,Crl-T,Cerealia-type
42,185,18.0,Cheae,Chenopodiaceae
42,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
42,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
42,272,1.0,Eph,Ephedra
42,349,1.0,Graae,Gramineae
42,567,3.0,Pin,Pinus
42,576,3.0,Pla,Plantago
42,657,4.0,Que.i-T,Quercus ilex-type
42,659,1.0,Que.r-T,Quercus robur-type
42,854,1.0,Umb,Umbelliferae
42,1396,8.0,Trl.s,Trilete spore(s)
42,1452,1.0,Cor.f,Coriaria myrtifolia
42,2139,9.0,Zygcae,Zygnemataceae
42,2610,27.0,PseudoS,Pseudoschizaea
43,66,56.0,Art,Artemisia
43,185,122.0,Cheae,Chenopodiaceae
43,196,1.0,Ciu,Cistus
43,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
43,203,56.0,Cm.Sf.C,Compositae subf. Cichorioideae
43,272,1.0,Eph,Ephedra
43,282,1.0,Eriae,Ericaceae
43,349,4.0,Graae,Gramineae
43,355,4.0,Hel,Helianthemum
43,530,2.0,Ole,Olea
43,562,1.0,Phi,Phillyrea
43,567,4.0,Pin,Pinus
43,576,3.0,Pla,Plantago
43,657,5.0,Que.i-T,Quercus ilex-type
43,854,2.0,Umb,Umbelliferae
43,1396,2.0,Trl.s,Trilete spore(s)
43,2139,9.0,Zygcae,Zygnemataceae
43,2610,11.0,PseudoS,Pseudoschizaea
44,66,22.0,Art,Artemisia
44,185,47.0,Cheae,Chenopodiaceae
44,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
44,203,13.0,Cm.Sf.C,Compositae subf. Cichorioideae
44,272,3.0,Eph,Ephedra
44,282,1.0,Eriae,Ericaceae
44,349,1.0,Graae,Gramineae
44,530,3.0,Ole,Olea
44,562,1.0,Phi,Phillyrea
44,567,3.0,Pin,Pinus
44,576,7.0,Pla,Plantago
44,657,2.0,Que.i-T,Quercus ilex-type
44,1396,5.0,Trl.s,Trilete spore(s)
44,2139,5.0,Zygcae,Zygnemataceae
44,2610,7.0,PseudoS,Pseudoschizaea
45,66,111.0,Art,Artemisia
45,148,1.0,Ced,Cedrus
45,185,3.0,Cheae,Chenopodiaceae
45,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
45,272,11.0,Eph,Ephedra
45,282,10.0,Eriae,Ericaceae
45,349,1.0,Graae,Gramineae
45,355,1.0,Hel,Helianthemum
45,567,3.0,Pin,Pinus
45,657,6.0,Que.i-T,Quercus ilex-type
45,793,2.0,Spa-T,Sparganium-type
45,1396,4.0,Trl.s,Trilete spore(s)
45,1400,1.0,Mon.s,Monolete spore(s)
45,1452,1.0,Cor.f,Coriaria myrtifolia
45,1546,1.0,Thm,Thymelaea
45,2139,12.0,Zygcae,Zygnemataceae
45,2610,17.0,PseudoS,Pseudoschizaea
46,32,2.0,Aln,Alnus
46,66,219.0,Art,Artemisia
46,95,1.0,Bet,Betula
46,119,1.0,Bux,Buxus
46,185,31.0,Cheae,Chenopodiaceae
46,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
46,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
46,217,1.0,Cor,Corylus
46,272,8.0,Eph,Ephedra
46,282,33.0,Eriae,Ericaceae
46,349,5.0,Graae,Gramineae
46,355,1.0,Hel,Helianthemum
46,394,1.0,Jun,Juniperus
46,401,1.0,Lab,Labiatae
46,530,2.0,Ole,Olea
46,562,1.0,Phi,Phillyrea
46,567,9.0,Pin,Pinus
46,576,3.0,Pla,Plantago
46,657,43.0,Que.i-T,Quercus ilex-type
46,659,4.0,Que.r-T,Quercus robur-type
46,687,1.0,Rosae,Rosaceae
46,694,1.0,Rum,Rumex
46,793,4.0,Spa-T,Sparganium-type
46,854,3.0,Umb,Umbelliferae
46,1396,4.0,Trl.s,Trilete spore(s)
46,1546,1.0,Thm,Thymelaea
46,2610,3.0,PseudoS,Pseudoschizaea
47,66,259.0,Art,Artemisia
47,95,1.0,Bet,Betula
47,131,1.0,Camae,Campanulaceae
47,185,56.0,Cheae,Chenopodiaceae
47,201,19.0,Cm.Sf.A,Compositae subf. Asteroideae
47,203,9.0,Cm.Sf.C,Compositae subf. Cichorioideae
47,217,5.0,Cor,Corylus
47,228,1.0,Cru,Cruciferae
47,272,21.0,Eph,Ephedra
47,282,46.0,Eriae,Ericaceae
47,349,1.0,Graae,Gramineae
47,530,2.0,Ole,Olea
47,562,2.0,Phi,Phillyrea
47,567,16.0,Pin,Pinus
47,576,6.0,Pla,Plantago
47,657,24.0,Que.i-T,Quercus ilex-type
47,659,3.0,Que.r-T,Quercus robur-type
47,712,1.0,Sal,Salix
47,793,5.0,Spa-T,Sparganium-type
47,897,1.0,Vts,Vitis
47,1396,4.0,Trl.s,Trilete spore(s)
47,2139,5.0,Zygcae,Zygnemataceae
47,2610,8.0,PseudoS,Pseudoschizaea
48,66,249.0,Art,Artemisia
48,141,1.0,Cphae,Caryophyllaceae
48,165,3.0,Crl-T,Cerealia-type
48,185,297.0,Cheae,Chenopodiaceae
48,196,4.0,Ciu,Cistus
48,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
48,203,29.0,Cm.Sf.C,Compositae subf. Cichorioideae
48,217,1.0,Cor,Corylus
48,233,5.0,Cypae,Cyperaceae
48,272,24.0,Eph,Ephedra
48,282,15.0,Eriae,Ericaceae
48,349,17.0,Graae,Gramineae
48,355,8.0,Hel,Helianthemum
48,411,7.0,Leg,Leguminosae
48,562,1.0,Phi,Phillyrea
48,567,11.0,Pin,Pinus
48,576,3.0,Pla,Plantago
48,657,49.0,Que.i-T,Quercus ilex-type
48,659,4.0,Que.r-T,Quercus robur-type
48,662,4.0,Ranae,Ranunculaceae
48,854,3.0,Umb,Umbelliferae
48,1396,2.0,Trl.s,Trilete spore(s)
48,1400,1.0,Mon.s,Monolete spore(s)
48,1546,3.0,Thm,Thymelaea
48,2139,3.0,Zygcae,Zygnemataceae
48,2610,2.0,PseudoS,Pseudoschizaea
49,66,171.0,Art,Artemisia
49,95,1.0,Bet,Betula
49,165,1.0,Crl-T,Cerealia-type
49,185,269.0,Cheae,Chenopodiaceae
49,196,3.0,Ciu,Cistus
49,201,6.0,Cm.Sf.A,Compositae subf. Asteroideae
49,203,11.0,Cm.Sf.C,Compositae subf. Cichorioideae
49,233,3.0,Cypae,Cyperaceae
49,272,7.0,Eph,Ephedra
49,282,10.0,Eriae,Ericaceae
49,349,18.0,Graae,Gramineae
49,352,1.0,Hed,Hedera
49,355,8.0,Hel,Helianthemum
49,394,2.0,Jun,Juniperus
49,401,2.0,Lab,Labiatae
49,411,1.0,Leg,Leguminosae
49,530,10.0,Ole,Olea
49,562,4.0,Phi,Phillyrea
49,567,9.0,Pin,Pinus
49,572,10.0,Pst,Pistacia
49,576,11.0,Pla,Plantago
49,604,1.0,Pol,Polygonum
49,620,1.0,Pop,Populus
49,657,48.0,Que.i-T,Quercus ilex-type
49,659,11.0,Que.r-T,Quercus robur-type
49,687,1.0,Rosae,Rosaceae
49,689,2.0,Rubae,Rubiaceae
49,854,9.0,Umb,Umbelliferae
49,1396,1.0,Trl.s,Trilete spore(s)
49,1546,1.0,Thm,Thymelaea
50,32,2.0,Aln,Alnus
50,66,124.0,Art,Artemisia
50,185,398.0,Cheae,Chenopodiaceae
50,196,1.0,Ciu,Cistus
50,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
50,203,10.0,Cm.Sf.C,Compositae subf. Cichorioideae
50,217,1.0,Cor,Corylus
50,233,5.0,Cypae,Cyperaceae
50,272,4.0,Eph,Ephedra
50,282,19.0,Eriae,Ericaceae
50,349,3.0,Graae,Gramineae
50,355,5.0,Hel,Helianthemum
50,401,1.0,Lab,Labiatae
50,530,6.0,Ole,Olea
50,562,1.0,Phi,Phillyrea
50,567,5.0,Pin,Pinus
50,572,14.0,Pst,Pistacia
50,576,2.0,Pla,Plantago
50,657,88.0,Que.i-T,Quercus ilex-type
50,659,12.0,Que.r-T,Quercus robur-type
50,694,5.0,Rum,Rumex
50,816,1.0,Tha,Thalictrum
50,854,2.0,Umb,Umbelliferae
50,2610,1.0,PseudoS,Pseudoschizaea
51,32,3.0,Aln,Alnus
51,66,48.0,Art,Artemisia
51,165,3.0,Crl-T,Cerealia-type
51,185,544.0,Cheae,Chenopodiaceae
51,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
51,217,1.0,Cor,Corylus
51,228,2.0,Cru,Cruciferae
51,233,5.0,Cypae,Cyperaceae
51,272,1.0,Eph,Ephedra
51,282,7.0,Eriae,Ericaceae
51,315,5.0,Frx,Fraxinus
51,349,51.0,Graae,Gramineae
51,394,10.0,Jun,Juniperus
51,401,1.0,Lab,Labiatae
51,415,2.0,Lig,Ligustrum
51,530,10.0,Ole,Olea
51,562,7.0,Phi,Phillyrea
51,567,20.0,Pin,Pinus
51,572,37.0,Pst,Pistacia
51,576,14.0,Pla,Plantago
51,604,1.0,Pol,Polygonum
51,657,84.0,Que.i-T,Quercus ilex-type
51,659,28.0,Que.r-T,Quercus robur-type
51,662,1.0,Ranae,Ranunculaceae
51,687,1.0,Rosae,Rosaceae
51,694,5.0,Rum,Rumex
51,712,2.0,Sal,Salix
51,854,5.0,Umb,Umbelliferae
51,1400,1.0,Mon.s,Monolete spore(s)
51,1546,2.0,Thm,Thymelaea
51,2139,1.0,Zygcae,Zygnemataceae
52,66,111.0,Art,Artemisia
52,141,2.0,Cphae,Caryophyllaceae
52,185,406.0,Cheae,Chenopodiaceae
52,196,3.0,Ciu,Cistus
52,201,17.0,Cm.Sf.A,Compositae subf. Asteroideae
52,203,16.0,Cm.Sf.C,Compositae subf. Cichorioideae
52,217,2.0,Cor,Corylus
52,233,8.0,Cypae,Cyperaceae
52,272,10.0,Eph,Ephedra
52,282,7.0,Eriae,Ericaceae
52,298,1.0,Eup,Euphorbia
52,349,6.0,Graae,Gramineae
52,355,21.0,Hel,Helianthemum
52,394,1.0,Jun,Juniperus
52,401,1.0,Lab,Labiatae
52,411,2.0,Leg,Leguminosae
52,461,1.0,Lyt,Lythrum
52,530,8.0,Ole,Olea
52,562,3.0,Phi,Phillyrea
52,567,16.0,Pin,Pinus
52,572,8.0,Pst,Pistacia
52,576,15.0,Pla,Plantago
52,604,1.0,Pol,Polygonum
52,657,91.0,Que.i-T,Quercus ilex-type
52,659,11.0,Que.r-T,Quercus robur-type
52,662,3.0,Ranae,Ranunculaceae
52,687,2.0,Rosae,Rosaceae
52,694,1.0,Rum,Rumex
52,793,2.0,Spa-T,Sparganium-type
52,854,3.0,Umb,Umbelliferae
52,861,1.0,Urt,Urtica
52,1396,1.0,Trl.s,Trilete spore(s)
52,2610,2.0,PseudoS,Pseudoschizaea
53,32,1.0,Aln,Alnus
53,66,81.0,Art,Artemisia
53,141,3.0,Cphae,Caryophyllaceae
53,165,2.0,Crl-T,Cerealia-type
53,185,548.0,Cheae,Chenopodiaceae
53,196,2.0,Ciu,Cistus
53,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
53,203,15.0,Cm.Sf.C,Compositae subf. Cichorioideae
53,228,2.0,Cru,Cruciferae
53,233,10.0,Cypae,Cyperaceae
53,272,6.0,Eph,Ephedra
53,282,6.0,Eriae,Ericaceae
53,349,10.0,Graae,Gramineae
53,352,3.0,Hed,Hedera
53,355,3.0,Hel,Helianthemum
53,411,1.0,Leg,Leguminosae
53,530,8.0,Ole,Olea
53,562,1.0,Phi,Phillyrea
53,567,8.0,Pin,Pinus
53,572,6.0,Pst,Pistacia
53,576,11.0,Pla,Plantago
53,657,83.0,Que.i-T,Quercus ilex-type
53,659,10.0,Que.r-T,Quercus robur-type
53,687,1.0,Rosae,Rosaceae
53,694,4.0,Rum,Rumex
53,854,2.0,Umb,Umbelliferae
53,1396,1.0,Trl.s,Trilete spore(s)
53,1452,1.0,Cor.f,Coriaria myrtifolia
53,2139,2.0,Zygcae,Zygnemataceae
53,2610,4.0,PseudoS,Pseudoschizaea
54,32,1.0,Aln,Alnus
54,66,143.0,Art,Artemisia
54,185,194.0,Cheae,Chenopodiaceae
54,196,3.0,Ciu,Cistus
54,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
54,203,21.0,Cm.Sf.C,Compositae subf. Cichorioideae
54,233,5.0,Cypae,Cyperaceae
54,272,6.0,Eph,Ephedra
54,282,1.0,Eriae,Ericaceae
54,349,12.0,Graae,Gramineae
54,355,10.0,Hel,Helianthemum
54,411,3.0,Leg,Leguminosae
54,530,14.0,Ole,Olea
54,562,1.0,Phi,Phillyrea
54,567,2.0,Pin,Pinus
54,572,1.0,Pst,Pistacia
54,576,3.0,Pla,Plantago
54,657,46.0,Que.i-T,Quercus ilex-type
54,659,2.0,Que.r-T,Quercus robur-type
54,689,4.0,Rubae,Rubiaceae
54,793,2.0,Spa-T,Sparganium-type
54,807,2.0,Tam,Tamarix
54,816,2.0,Tha,Thalictrum
54,854,5.0,Umb,Umbelliferae
54,1118,1.0,Cen-T,Centaurea-type
54,2610,2.0,PseudoS,Pseudoschizaea
55,32,4.0,Aln,Alnus
55,66,88.0,Art,Artemisia
55,131,1.0,Camae,Campanulaceae
55,185,424.0,Cheae,Chenopodiaceae
55,201,10.0,Cm.Sf.A,Compositae subf. Asteroideae
55,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
55,233,3.0,Cypae,Cyperaceae
55,272,4.0,Eph,Ephedra
55,282,9.0,Eriae,Ericaceae
55,349,17.0,Graae,Gramineae
55,352,1.0,Hed,Hedera
55,355,3.0,Hel,Helianthemum
55,394,2.0,Jun,Juniperus
55,401,1.0,Lab,Labiatae
55,411,1.0,Leg,Leguminosae
55,461,1.0,Lyt,Lythrum
55,530,13.0,Ole,Olea
55,562,3.0,Phi,Phillyrea
55,567,13.0,Pin,Pinus
55,572,29.0,Pst,Pistacia
55,576,7.0,Pla,Plantago
55,604,2.0,Pol,Polygonum
55,657,75.0,Que.i-T,Quercus ilex-type
55,659,23.0,Que.r-T,Quercus robur-type
55,662,2.0,Ranae,Ranunculaceae
55,675,1.0,Rha,Rhamnus
55,694,1.0,Rum,Rumex
55,793,2.0,Spa-T,Sparganium-type
55,816,1.0,Tha,Thalictrum
55,854,6.0,Umb,Umbelliferae
55,861,1.0,Urt,Urtica
55,2610,1.0,PseudoS,Pseudoschizaea
56,66,141.0,Art,Artemisia
56,185,220.0,Cheae,Chenopodiaceae
56,196,2.0,Ciu,Cistus
56,201,10.0,Cm.Sf.A,Compositae subf. Asteroideae
56,203,12.0,Cm.Sf.C,Compositae subf. Cichorioideae
56,217,1.0,Cor,Corylus
56,233,2.0,Cypae,Cyperaceae
56,272,6.0,Eph,Ephedra
56,282,9.0,Eriae,Ericaceae
56,349,6.0,Graae,Gramineae
56,352,1.0,Hed,Hedera
56,355,10.0,Hel,Helianthemum
56,394,1.0,Jun,Juniperus
56,401,1.0,Lab,Labiatae
56,411,1.0,Leg,Leguminosae
56,530,30.0,Ole,Olea
56,562,3.0,Phi,Phillyrea
56,567,1.0,Pin,Pinus
56,572,17.0,Pst,Pistacia
56,576,4.0,Pla,Plantago
56,657,64.0,Que.i-T,Quercus ilex-type
56,659,5.0,Que.r-T,Quercus robur-type
56,662,1.0,Ranae,Ranunculaceae
56,675,1.0,Rha,Rhamnus
56,694,3.0,Rum,Rumex
56,712,1.0,Sal,Salix
56,807,1.0,Tam,Tamarix
56,816,2.0,Tha,Thalictrum
56,854,8.0,Umb,Umbelliferae
56,879,1.0,Vib,Viburnum
56,1400,1.0,Mon.s,Monolete spore(s)
56,2610,2.0,PseudoS,Pseudoschizaea
57,32,2.0,Aln,Alnus
57,66,113.0,Art,Artemisia
57,165,2.0,Crl-T,Cerealia-type
57,185,398.0,Cheae,Chenopodiaceae
57,196,3.0,Ciu,Cistus
57,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
57,203,6.0,Cm.Sf.C,Compositae subf. Cichorioideae
57,217,2.0,Cor,Corylus
57,233,4.0,Cypae,Cyperaceae
57,272,6.0,Eph,Ephedra
57,282,16.0,Eriae,Ericaceae
57,349,11.0,Graae,Gramineae
57,355,8.0,Hel,Helianthemum
57,401,5.0,Lab,Labiatae
57,411,4.0,Leg,Leguminosae
57,530,20.0,Ole,Olea
57,562,4.0,Phi,Phillyrea
57,567,6.0,Pin,Pinus
57,572,37.0,Pst,Pistacia
57,576,9.0,Pla,Plantago
57,657,87.0,Que.i-T,Quercus ilex-type
57,659,22.0,Que.r-T,Quercus robur-type
57,694,7.0,Rum,Rumex
57,807,1.0,Tam,Tamarix
57,816,2.0,Tha,Thalictrum
57,854,6.0,Umb,Umbelliferae
57,1546,1.0,Thm,Thymelaea
58,32,3.0,Aln,Alnus
58,66,41.0,Art,Artemisia
58,185,416.0,Cheae,Chenopodiaceae
58,196,3.0,Ciu,Cistus
58,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
58,203,7.0,Cm.Sf.C,Compositae subf. Cichorioideae
58,217,2.0,Cor,Corylus
58,233,4.0,Cypae,Cyperaceae
58,272,2.0,Eph,Ephedra
58,282,11.0,Eriae,Ericaceae
58,349,29.0,Graae,Gramineae
58,355,4.0,Hel,Helianthemum
58,401,1.0,Lab,Labiatae
58,461,1.0,Lyt,Lythrum
58,530,21.0,Ole,Olea
58,562,5.0,Phi,Phillyrea
58,567,8.0,Pin,Pinus
58,572,32.0,Pst,Pistacia
58,576,14.0,Pla,Plantago
58,657,65.0,Que.i-T,Quercus ilex-type
